rospy.get_time,x1,x2,x3,closestValue,bestX,msg.x,msg.y,msg.z,msg.range,msg.velocity,msg.bearing,msg.intensity
1648226588.8610885,1.0074113464,2.0956645203,2.5973261261,1.0074113464,1.0074113464,0,0,0,0,0,0,0
1648226588.8938713,1.0071934509,2.09576828,2.5974636078,1.0071934509,1.0071934509,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.100000381469727
1648226588.9591737,1.0068276978,2.09534935,2.5975090027,1.0068276978,1.0068276978,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.200000762939453
1648226589.0261068,1.0067900848,2.0952494812,2.5976607513,1.0067900848,1.0067900848,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.5
1648226589.0596113,1.0070728302,2.0954297638,2.5978591919,1.0070728302,1.0070728302,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.700000762939453
1648226589.125965,1.0070624542,2.0956346893,2.5981665802,1.0070624542,1.0070624542,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.700000762939453
1648226589.1602664,1.0068860626,2.09533638,2.5988111877,1.0068860626,1.0068860626,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.700000762939453
1648226589.22613,1.006258316,2.095764389,2.5990096283,1.006258316,1.006258316,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.100000381469727
1648226589.260228,1.0064347076,2.0956748962,2.598707428,1.0064347076,1.0064347076,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.299999237060547
1648226589.2953794,1.0073581696,2.0957008362,2.5984713745,1.0073581696,1.0073581696,0.03963707759976387,0.08497165888547897,0.0,0.09376183152198792,0.0,64.9921646118164,24.700000762939453
1648226589.3607342,1.0069288635,2.0956282043,2.5983377838,1.0069288635,1.0069288635,0.03963707759976387,0.08497165888547897,0.0,0.09376183152198792,0.0,64.9921646118164,23.799999237060547
1648226589.4259567,1.0067887878,2.095795517,2.5981977081,1.0067887878,1.0067887878,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.200000762939453
1648226589.459918,1.0073049927,2.0950173187,2.5979473877,1.0073049927,1.0073049927,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.200000762939453
1648226589.5257308,1.0069794464,2.0947306824,2.5979798126,1.0069794464,1.0069794464,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.0
1648226589.5589912,1.0074061584,2.0946424866,2.597804718,1.0074061584,1.0074061584,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,23.399999618530273
1648226589.6253443,1.0070105743,2.0949822998,2.5976789093,1.0070105743,1.0070105743,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,23.600000381469727
1648226589.658825,1.0070845032,2.0954764557,2.5974221039,1.0070845032,1.0070845032,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.0
1648226589.7252667,1.0074230194,2.0955218506,2.5977243042,1.0074230194,1.0074230194,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.600000381469727
1648226589.758709,1.0066746521,2.0949459839,2.5982119751,1.0066746521,1.0066746521,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.600000381469727
1648226589.825903,1.0064865875,2.0951950073,2.5971419525,1.0064865875,1.0064865875,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.100000381469727
1648226589.860736,1.0064658356,2.095357132,2.5971380615,1.0064658356,1.0064658356,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.5
1648226589.9292655,1.0069522095,2.0952391052,2.5974389648,1.0069522095,1.0069522095,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.299999237060547
1648226589.9609144,1.005826416,2.0950575256,2.5980563354,1.005826416,1.005826416,0.03963707759976387,0.08497165888547897,0.0,0.09376183152198792,0.0,64.9921646118164,24.0
1648226590.0253909,1.0060598755,2.0955983734,2.598266449,1.0060598755,1.0060598755,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.299999237060547
1648226590.0592418,1.0060858154,2.095331192,2.5988189697,1.0060858154,1.0060858154,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.299999237060547
1648226590.1267161,1.0074191284,2.0954414368,2.5980018616,1.0074191284,1.0074191284,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,24.299999237060547
1648226590.1614335,1.0066551971,2.0948162842,2.5981121063,1.0066551971,1.0066551971,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,25.0
1648226590.2262383,1.006710968,2.0953934479,2.5987411499,1.006710968,1.006710968,0.9191930890083313,-0.8702269792556763,0.0,1.265784740447998,0.0,-43.43253707885742,25.100000381469727
1648226590.260138,1.0069262695,2.095335083,2.5983689117,1.0069262695,1.0069262695,1.2225292921066284,0.5948016047477722,0.0,1.3595465421676636,0.4022684693336487,25.94447898864746,25.200000762939453
