1646836998.9827704,3.019719162,2.9779882812,3.38938797,2.9779882812,1,0,0,0,0,0,0,0,0
1646836999.0154438,3.0197697449,1.9544604492,2.9775914001,1.9544604492,1,1,0,0,0,0,0,0,0,0
1646836999.1122656,3.0202496338,2.9760583496,3.3879521942,2.9760583496,1,1,1,0,0,0,0,0,0,0,0
1646836999.1457198,3.0203157806,1.9520311737,2.9757859802,1.9520311737,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.2146916,3.0204597473,1.9526005554,2.9756264496,1.9526005554,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.2485824,3.0204441833,1.9533852386,2.9752632904,1.9533852386,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.3186853,3.0203041077,1.9529442596,2.9753709412,1.9529442596,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.3483968,3.0203378296,1.9524760437,3.3865203094,1.9524760437,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.413991,3.0203495026,1.9522179413,2.9752645874,1.9522179413,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.4482682,3.0203559875,1.952778244,2.9752931213,1.952778244,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.5143886,3.0202094269,2.9757756042,3.3871013641,2.9757756042,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.547895,3.020164032,1.9532996368,2.9764746857,1.9532996368,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.6148942,3.0201886749,1.9525914764,2.9767483521,1.9525914764,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.6481488,3.0203858185,2.976754837,3.3876357269,2.976754837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.7122488,3.0204740143,2.9767327881,3.3877355957,2.9767327881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.7457097,3.0205440521,2.9766731262,3.387617569,2.9766731262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.8123627,3.0207048798,2.9766445923,1.953649826,1.953649826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.8459384,3.0206996918,2.9766082764,3.387590332,2.9766082764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.9132352,3.0203404236,2.9768313599,3.3875177002,2.9768313599,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646836999.9493425,3.0204338074,2.9767250061,3.3868769836,2.9767250061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646837000.014209,3.0204921722,3.3857784271,2.9755019379,2.9755019379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646837000.048193,3.0186504364,3.388502121,1.9527445221,1.9527445221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1646837000.1148012,3.0189669037,3.3868004608,2.8860973358,2.8860973358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
