1646738296518402576,1.0123814392,1.211866855621338,0.8244767189025879,0.0,1.4657363891601562,-0.4113285541534424,34.22886657714844,44.0
1646738296528584957,1.0123814392,1.0548146963119507,-0.03297906741499901,0.0,1.0553301572799683,-0.23504488170146942,-1.7907847166061401,44.0
1646738296571291923,1.0134799957,1.053267002105713,-0.06595813482999802,0.0,1.0553301572799683,-0.35256731510162354,-3.5833218097686768,59.0
1646738296647570610,0.9804312134,1.0255142450332642,-0.03206298127770424,0.0,1.0260154008865356,-0.35256731510162354,-1.7907847166061401,58.599998474121094
1646738296719998121,0.9318599701,0.9962139129638672,0.03114689700305462,0.0,0.9967007040977478,-0.35256731510162354,1.7907847166061401,56.900001525878906
1646738296789388895,0.9189353943,0.9631254076957703,0.090692438185215,0.0,0.96738600730896,-0.2938061058521271,5.379378795623779,58.79999923706055
1646738296845351934,0.9084024811,0.9439567923545837,0.2116156816482544,0.0,0.96738600730896,-0.23504488170146942,12.635625839233398,56.70000076293945
1646738296922959327,0.9734326172,0.9631254076957703,0.090692438185215,0.0,0.96738600730896,-0.17628365755081177,5.379378795623779,60.0
1646738296932441949,0.9734326172,0.9631254076957703,0.090692438185215,0.0,0.96738600730896,-0.17628365755081177,5.379378795623779,60.0
1646738296994535446,0.9616416168,0.9631254076957703,0.090692438185215,0.0,0.96738600730896,-0.058761220425367355,5.379378795623779,53.099998474121094
1646738297126336097,0.9474252319,0.4955911636352539,-0.6907282471656799,0.0,0.850127100944519,0.35256731510162354,-54.34090805053711,44.79999923706055
1646738297189890384,0.9718840027,0.4257579445838928,-0.7695115804672241,0.0,0.8794417977333069,0.35256731510162354,-61.04497146606445,47.0
1646738297254093170,0.9005128479,0.9669135212898254,0.030230812728405,0.0,0.96738600730896,0.23504488170146942,1.7907847166061401,45.099998474121094
1646738297322980880,0.9180041504,1.1059619188308716,0.9618895053863525,0.0,1.4657363891601562,0.4113285541534424,41.01449966430664,55.29999923706055
1646738297390841007,0.9330986023,0.9967007040977478,-0.0,0.0,0.9967007040977478,0.35256731510162354,-0.0,46.79999923706055
1646738297443420171,1.0302838898,1.0179680585861206,-0.12825192511081696,0.0,1.026015281677246,0.4113285541534424,-7.180755615234375,56.29999923706055
1646738297524737596,0.9799046326,1.0423680543899536,-0.16489534080028534,0.0,1.0553300380706787,0.4113285541534424,-8.989299774169922,58.79999923706055
1646738297587077379,0.9799046326,1.0798678398132324,-0.10168546438217163,0.0,1.0846449136734009,0.4113285541534424,-5.3793792724609375,62.900001525878906
1646738297652573108,1.1439864349,1.1002774238586426,-0.17405617237091064,0.0,1.113959550857544,0.35256731510162354,-8.989298820495605,59.400001525878906
1646738297723484754,1.0765296173,1.1343072652816772,-0.14290928840637207,0.0,1.143274188041687,0.23504488170146942,-7.180755615234375,60.900001525878906
1646738297786038160,1.0951687622,1.1343072652816772,-0.14290928840637207,0.0,1.143274188041687,0.11752244085073471,-7.180755615234375,61.099998474121094
1646738298192819356,1.2009725952,1.1382390260696411,-0.10718196630477905,0.0,1.1432743072509766,-0.11752244085073471,-5.3793792724609375,51.20000076293945
1646738298247880697,1.1029844666,1.1427159309387207,-0.03572732210159302,0.0,1.1432743072509766,-0.23504488170146942,-1.7907847166061401,49.099998474121094
1646738298320646762,1.0690498352,1.1134154796600342,-0.03481123596429825,0.0,1.113959550857544,-0.2938061058521271,-1.7907847166061401,62.099998474121094
1646738298388556718,1.1411304474,1.109053373336792,-0.10443370789289474,0.0,1.113959550857544,-0.35256731510162354,-5.3793792724609375,59.900001525878906
1646738298445278167,1.1207403564,1.0825244188308716,-0.06779030710458755,0.0,1.0846449136734009,-0.35256731510162354,-3.5833218097686768,59.70000076293945
1646738298522905349,0.9952507019,1.0506823062896729,-0.09893719851970673,0.0,1.0553301572799683,-0.35256731510162354,-5.379378318786621,58.099998474121094
1646738298528061389,0.9952507019,1.0548146963119507,-0.03297906741499901,0.0,1.0553301572799683,-0.35256731510162354,-1.7907847166061401,58.099998474121094
1646738298600572824,0.9952507019,1.0179680585861206,-0.12825192511081696,0.0,1.026015281677246,-0.2938061058521271,-7.180755615234375,64.4000015258789
1646738298644067287,1.0541252899,1.0214965343475342,0.09618894755840302,0.0,1.026015281677246,-0.2938061058521271,5.3793792724609375,59.20000076293945
1646738298719903707,0.9312516785,0.9888833165168762,-0.12458758801221848,0.0,0.9967007040977478,-0.2938061058521271,-7.180755615234375,58.900001525878906
1646738298784353971,0.9204827118,0.9947521090507507,0.06229379400610924,0.0,0.9967007040977478,-0.23504488170146942,3.5833218097686768,54.900001525878906
1646738298846990108,0.9096696472,0.9669135212898254,0.030230812728405,0.0,0.96738600730896,-0.17628365755081177,1.7907847166061401,58.20000076293945
1646738298919193506,0.9704624939,0.9669135212898254,0.030230812728405,0.0,0.96738600730896,-0.11752244085073471,1.7907847166061401,58.5
1646738298987339019,0.9683172607,0.965494692325592,-0.06046162545681,0.0,0.9673859477043152,-0.058761220425367355,-3.583322048187256,55.29999923706055
1646738299044075489,0.9739345551,0.96738600730896,-0.0,0.0,0.96738600730896,0.058761220425367355,-0.0,51.0
1646738299053466796,0.966428833,0.965494692325592,0.06046162545681,0.0,0.9673859477043152,0.058761220425367355,3.583322048187256,51.0
1646738299118273973,0.8936556244,1.0431069135665894,0.9875398874282837,0.0,1.4364216327667236,0.23504488170146942,43.43253707885742,51.400001525878906
1646738299184086322,0.9032663727,0.965494692325592,-0.06046162545681,0.0,0.9673859477043152,0.17628365755081177,-3.583322048187256,48.599998474121094
1646738299197175979,0.9032663727,0.965494692325592,-0.06046162545681,0.0,0.9673859477043152,0.17628365755081177,-3.583322048187256,48.599998474121094
1646738299245022773,0.9113959503,0.9967007040977478,-0.0,0.0,0.9967007040977478,0.23504488170146942,-0.0,58.099998474121094
