time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.point_id,.x,.y,.z,.range,.velocity,.doppler_bin,.bearing,.intensity
2021/11/15/11:52:08.988310,6309,1636973528,987529486,ti_mmwave,0,0.0396370775998,0.0849716588855,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:08.988333,6310,1636973528,987729552,ti_mmwave,1,0.913519024849,0.572826147079,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:08.988350,6311,1636973528,987773857,ti_mmwave,2,0.522010803223,0.943478405476,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:08.988433,6312,1636973528,987792891,ti_mmwave,3,1.31266570091,-0.0,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:08.989079,6313,1636973528,987872620,ti_mmwave,4,1.77362883091,-0.167013257742,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:08.989373,6314,1636973528,988605990,ti_mmwave,0,0.0396370775998,0.0849716588855,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:08.989509,6315,1636973528,988643843,ti_mmwave,1,0.913519024849,0.572826147079,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:08.989610,6316,1636973528,988650924,ti_mmwave,2,0.522010803223,0.943478405476,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:08.989684,6317,1636973528,988655671,ti_mmwave,3,1.31266570091,-0.0,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:08.989723,6318,1636973528,988660696,ti_mmwave,4,1.77362883091,-0.167013257742,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.051505,6319,1636973529,47671027,ti_mmwave,0,0.0396370775998,0.0849716588855,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.051567,6320,1636973529,47811788,ti_mmwave,1,0.913519024849,0.572826147079,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.051601,6321,1636973529,47838497,ti_mmwave,2,0.522010803223,0.943478405476,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.051638,6322,1636973529,47871833,ti_mmwave,3,1.31202459335,-0.0410208031535,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.051693,6323,1636973529,47937505,ti_mmwave,4,1.77362883091,-0.167013257742,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.053357,6324,1636973529,50979153,ti_mmwave,0,0.0396370775998,0.0849716588855,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.053625,6325,1636973529,51103529,ti_mmwave,1,0.913519024849,0.572826147079,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.053687,6326,1636973529,51128459,ti_mmwave,2,0.522010803223,0.943478405476,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.054337,6327,1636973529,51157024,ti_mmwave,3,1.31202459335,-0.0410208031535,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.054848,6328,1636973529,51180292,ti_mmwave,4,1.64683806896,0.36918720603,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.054941,6329,1636973529,51194647,ti_mmwave,5,1.77362883091,-0.167013257742,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.108507,6330,1636973529,108044190,ti_mmwave,0,0.0396370775998,0.0849716588855,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.108521,6331,1636973529,108110513,ti_mmwave,1,0.913519024849,0.572826147079,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.108617,6332,1636973529,108118255,ti_mmwave,2,0.522010803223,0.943478405476,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.108738,6333,1636973529,108124105,ti_mmwave,3,1.31202459335,-0.0410208031535,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.108789,6334,1636973529,108129277,ti_mmwave,4,1.77362883091,-0.167013257742,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.108815,6335,1636973529,108134872,ti_mmwave,5,1.74987971783,0.334026515484,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.169438,6336,1636973529,167861940,ti_mmwave,0,0.0396370775998,0.0849716588855,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.169513,6337,1636973529,168161767,ti_mmwave,1,0.913519024849,0.572826147079,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.169581,6338,1636973529,168195162,ti_mmwave,2,0.522010803223,0.943478405476,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.170331,6339,1636973529,168218621,ti_mmwave,3,1.77362883091,-0.167013257742,0.0,0.0,0.0,0,0.0,0.0
2021/11/15/11:52:09.170406,6340,1636973529,168243559,ti_mmwave,4,1.73832917213,0.389697611332,0.0,0.0,0.0,0,0.0,0.0
