time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.point_id,.x,.y,.z,.range,.velocity,.doppler_bin,.bearing,.intensity
2022/01/11/19:03:36.035821,47660,1641924216,35139707,ti_mmwave,0,0.093761831522,-0.0,0.0,0.093761831522,0.0,16,-0.0,56.0
2022/01/11/19:03:36.036322,47661,1641924216,35205787,ti_mmwave,1,0.843856453896,-0.0,0.0,0.843856453896,0.0,16,-0.0,56.0
2022/01/11/19:03:36.036433,47662,1641924216,35218479,ti_mmwave,2,1.0782610178,-0.0,0.0,1.0782610178,0.0,16,-0.0,56.0
2022/01/11/19:03:36.036570,47663,1641924216,35228311,ti_mmwave,3,0.93761831522,-0.0,0.0,0.93761831522,0.684685587883,16,-0.0,56.0
2022/01/11/19:03:36.036602,47664,1641924216,35237360,ti_mmwave,4,1.45330834389,-0.0,0.0,1.45330834389,0.684685587883,16,-0.0,56.0
2022/01/11/19:03:36.037573,47665,1641924216,36837063,ti_mmwave,0,0.093761831522,-0.0,0.0,0.093761831522,0.0,16,-0.0,18.1000003815
2022/01/11/19:03:36.037862,47666,1641924216,36883972,ti_mmwave,1,0.843856453896,-0.0,0.0,0.843856453896,0.0,16,-0.0,18.1000003815
2022/01/11/19:03:36.038023,47667,1641924216,36896924,ti_mmwave,2,1.0782610178,-0.0,0.0,1.0782610178,0.0,16,-0.0,18.1000003815
2022/01/11/19:03:36.038050,47668,1641924216,36907338,ti_mmwave,3,1.9221175909,-0.0,0.0,1.9221175909,0.0,16,-0.0,18.1000003815
2022/01/11/19:03:36.038070,47669,1641924216,36917165,ti_mmwave,4,1.31266570091,-0.0,0.0,1.31266570091,0.456457048655,16,-0.0,18.1000003815
2022/01/11/19:03:36.038089,47670,1641924216,36926540,ti_mmwave,5,0.98449921608,-0.0,0.0,0.98449921608,0.684685587883,16,-0.0,18.1000003815
2022/01/11/19:03:36.038123,47671,1641924216,36936445,ti_mmwave,6,1.50018930435,-0.0,0.0,1.50018930435,0.684685587883,16,-0.0,18.1000003815
2022/01/11/19:03:36.095894,47672,1641924216,95185535,ti_mmwave,0,0.093761831522,-0.0,0.0,0.093761831522,0.0,16,-0.0,18.2999992371
2022/01/11/19:03:36.096615,47673,1641924216,95253175,ti_mmwave,1,0.843856453896,-0.0,0.0,0.843856453896,0.0,16,-0.0,18.2999992371
2022/01/11/19:03:36.096659,47674,1641924216,95266083,ti_mmwave,2,1.0782610178,-0.0,0.0,1.0782610178,0.0,16,-0.0,18.2999992371
2022/01/11/19:03:36.096733,47675,1641924216,95277270,ti_mmwave,3,1.31266570091,-0.0,0.0,1.31266570091,0.456457048655,16,-0.0,18.2999992371
2022/01/11/19:03:36.096756,47676,1641924216,95287513,ti_mmwave,4,0.98449921608,-0.0,0.0,0.98449921608,0.684685587883,16,-0.0,18.2999992371
2022/01/11/19:03:36.096841,47677,1641924216,95303399,ti_mmwave,5,1.26578474045,-0.0,0.0,1.26578474045,0.912914097309,16,-0.0,18.2999992371
