time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/02/24/13:33:27.137441,2237,1645706007,133930683,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9953, 0.004699965392792054, 0.0,0.0,",
2022/02/24/13:33:27.221792,2238,1645706007,219066143,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9925, 0.007499859379745854, 0.0,0.0,",
2022/02/24/13:33:27.261265,2239,1645706007,259818553,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9894, 0.010599603021429085, 0.0,0.0,",
2022/02/24/13:33:27.306255,2240,1645706007,303668737,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9924, 0.007599853679737559, 0.0,0.0,",
2022/02/24/13:33:27.349905,2241,1645706007,348348855,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9932, 0.006799895192241133, 0.0,0.0,",
2022/02/24/13:33:27.397493,2242,1645706007,396056890,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9928, 0.007199875587869676, 0.0,0.0,",
2022/02/24/13:33:27.437351,2243,1645706007,435906887,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9903, 0.009699695792840236, 0.0,0.0,",
2022/02/24/13:33:27.514836,2244,1645706007,511577606,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9926, 0.007399864929771135, 0.0,0.0,",
2022/02/24/13:33:27.555318,2245,1645706007,552665233,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9952, 0.004799963136509626, 0.0,0.0,",
2022/02/24/13:33:27.601538,2246,1645706007,594200611,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4397, 0.004799963136509626, 0.0,0.0,",
2022/02/24/13:33:27.647052,2247,1645706007,641506195,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9957, 0.0042999734979606505, 0.0,0.0,",
2022/02/24/13:33:27.683031,2248,1645706007,680642604,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4397, 0.0042999734979606505, 0.0,0.0,",
2022/02/24/13:33:27.758773,2249,1645706007,757166385,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9976, 0.002399995392015883, 0.0,0.0,",
2022/02/24/13:33:27.800641,2250,1645706007,797960996,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4391, 0.002399995392015883, 0.0,0.0,",
2022/02/24/13:33:27.839289,2251,1645706007,838001012,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],0.9998, 0.00019999999733331136, 0.0,0.0,",
2022/02/24/13:33:27.878826,2252,1645706007,877255201,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4412, 0.00019999999733331136, 0.0,0.0,",
2022/02/24/13:33:27.960909,2253,1645706007,953536748,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0017, -0.0016999983623362078, 0.0,0.0,",
2022/02/24/13:33:28.002139,2254,1645706008,18835,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],2.4396, -0.0016999983623362078, 0.0,0.0,",
2022/02/24/13:33:28.044919,2255,1645706008,43128252,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0067, -0.006699899748366759, 0.0,0.0,",
2022/02/24/13:33:28.100445,2256,1645706008,91587305,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0037, -0.00369998311580539, 0.0,0.0,",
2022/02/24/13:33:28.148801,2257,1645706008,143245935,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0051, -0.005099955783690142, 0.0,0.0,",
2022/02/24/13:33:28.191745,2258,1645706008,187009572,,"['base_to_pipe_x_radar', 'base_to_pipe_y_radar', 'base_to_pipe_z_radar'],1.0071, -0.007099880699941768, 0.0,0.0,",
