time,imu-pitch,imu-roll,imu-angular_velocity-x,radar-x,radar-y,radar-velocity
12.425246,-0.03938,0.01024,0.17369,0.98450,0,0.1302
12.428195,-0.03900,0.00494,0.17493,0.98450,0,0.1302
12.45779,-0.03859,-0.00006,0.17524,0.98450,0,0.1302
12.48686,-0.03824,-0.00509,0.17672,0.98450,0,0.1302
12.53175,-0.03810,-0.00981,0.17265,0.98450,0,0.1302
12.547798,-0.03808,-0.01413,0.16743,0.98450,0,0.1302
12.57692,-0.03800,-0.01828,0.15862,0.98450,0,0.1302
12.633701,-0.03810,-0.02178,0.14656,1.03138,0,0.1302
12.637857,-0.03822,-0.02483,0.13672,1.03138,0,0.1302
12.666178,-0.03838,-0.02738,0.12362,1.03138,0,0.1302
12.69596,-0.03859,-0.02933,0.11096,1.03138,0,0.1302
12.741052,-0.03883,-0.03079,0.09101,1.03138,0,0.1302
12.757067,-0.03912,-0.03163,0.07653,1.03138,0,0.1302
12.786218,-0.03939,-0.03201,0.06171,1.03138,0,0.0000
12.842835,-0.03972,-0.03185,0.04291,1.03138,0,0.0000
12.845647,-0.04004,-0.03126,0.02948,1.03138,0,0.0000
12.87334,-0.04032,-0.03028,0.01361,1.03138,0,0.0000
12.904017,-0.04063,-0.02894,0.00033,1.03138,0,0.0000
12.947488,-0.04092,-0.02728,-0.01208,1.03138,0,0.0000
12.967009,-0.04125,-0.02528,-0.02827,1.03138,0,0.0000
12.994752,-0.04157,-0.02283,-0.04730,1.03138,0,0.0000
13.051868,-0.04193,-0.01993,-0.06670,1.03138,0,0.0000
13.056385,-0.04226,-0.01656,-0.08457,1.03138,0,0.0000
13.083333,-0.04254,-0.01271,-0.10135,1.03138,0,0.0000
13.113417,-0.04276,-0.00852,-0.11599,1.03138,0,0.0000
13.1584,-0.04295,-0.00409,-0.12772,1.03138,0,0.0000
13.1731,-0.04313,0.00042,-0.13526,1.03138,0,0.0000
13.202006,-0.04330,0.00496,-0.14211,1.03138,0,0.0000
13.266328,-0.04353,0.00942,-0.14977,1.03138,0,-0.1302
13.266862,-0.04380,0.01383,-0.15379,1.03138,0,-0.1302
13.297848,-0.04411,0.01817,-0.15799,1.03138,0,-0.1302
13.324078,-0.04443,0.02239,-0.15744,1.03138,0,-0.1302
13.366516,-0.04477,0.02647,-0.15746,1.03138,0,-0.1302
13.383624,-0.04509,0.03034,-0.15390,0.98450,0,-0.1302
13.413153,-0.04536,0.03393,-0.15318,0.98450,0,-0.1302
13.471748,-0.04566,0.03720,-0.14585,0.98402,-0.0307656005025,-0.1302
13.476376,-0.04596,0.04007,-0.13556,0.98402,-0.0307656005025,-0.1302
13.503866,-0.04622,0.04253,-0.12669,0.98450,0,-0.1302
13.530596,-0.04646,0.04454,-0.11721,0.98450,0,-0.1302
13.574146,-0.04667,0.04608,-0.10490,0.98450,0,-0.1302
13.589102,-0.04683,0.04713,-0.09280,0.98450,0,-0.1302
13.622189,-0.04696,0.04769,-0.08098,0.98450,0,0.0000
13.682405,-0.04698,0.04783,-0.06713,0.98450,0,0.0000
13.685206,-0.04700,0.04755,-0.05008,0.98450,0,0.0000
13.709254,-0.04697,0.04680,-0.03619,0.98450,0,0.0000
13.742183,-0.04689,0.04562,-0.02265,0.98450,0,0.0000
13.785615,-0.04672,0.04404,-0.00452,0.98450,0,0.0000
13.797907,-0.04652,0.04205,0.00912,0.98402,-0.0307656005025,0.0000
13.827809,-0.04623,0.03969,0.02888,0.98402,-0.0307656005025,0.0000
13.888544,-0.04582,0.03693,0.04609,0.98450,0,0.0000
13.891441,-0.04530,0.03379,0.06208,0.98450,0,0.0000
13.91742,-0.04471,0.03030,0.07760,0.98450,0,0.0000
13.947501,-0.04412,0.02647,0.09273,0.98450,0,0.0000
13.993194,-0.04350,0.02241,0.10527,0.98450,0,0.0000
14.006247,-0.04286,0.01813,0.11646,0.98450,0,0.0000
14.043641,-0.04224,0.01374,0.12572,0.98450,0,0.0000
14.099457,-0.04162,0.00930,0.13340,0.98450,0,0.0000
14.102097,-0.04105,0.00498,0.13701,0.98450,0,0.0000
14.125893,-0.04056,0.00072,0.13948,0.98450,0,0.0000
14.155857,-0.04013,-0.00346,0.14544,0.98450,0,0.1302
14.200691,-0.03976,-0.00754,0.14759,0.98450,0,0.1302
14.219588,-0.03949,-0.01149,0.14680,0.98450,0,0.1302
14.24509,-0.03925,-0.01525,0.14733,0.98450,0,0.1302
14.320656,-0.03907,-0.01881,0.14038,0.98450,0,0.1302
14.324093,-0.03896,-0.02198,0.13806,0.98450,0,0.1302
14.337844,-0.03875,-0.02503,0.12336,0.98450,0,0.1302
14.363924,-0.03873,-0.02743,0.11713,0.98450,0,0.1302
14.410882,-0.03868,-0.02952,0.10715,1.03138,0,0.0000
14.423283,-0.03871,-0.03121,0.09628,1.03138,0,0.0000
14.454528,-0.03879,-0.03242,0.08511,1.03138,0,0.0000
14.518118,-0.03892,-0.03322,0.07168,1.03088,0.032230630517,0.0000
14.520647,-0.03910,-0.03360,0.05853,1.03088,0.032230630517,0.0000
14.542827,-0.03928,-0.03359,0.04514,1.03088,0.032230630517,0.0000
14.572769,-0.03944,-0.03321,0.03480,1.03088,0.032230630517,0.0000
14.618136,-0.03964,-0.03242,0.01696,1.03138,0,0.0000
14.636952,-0.03988,-0.03125,0.00569,1.03138,0,0.0000
14.662729,-0.04011,-0.02966,-0.00692,1.03138,0,0.0000
14.723969,-0.04032,-0.02768,-0.02701,1.03138,0,0.0000
14.726522,-0.04053,-0.02534,-0.04154,1.03138,0,0.0000
14.751081,-0.04076,-0.02258,-0.05806,1.03138,0,0.0000
14.782222,-0.04101,-0.01944,-0.07288,1.03138,0,0.0000
14.827543,-0.04127,-0.01599,-0.08332,1.03138,0,0.0000
14.842585,-0.04150,-0.01230,-0.09951,1.03138,0,0.0000
14.87028,-0.04174,-0.00843,-0.10461,1.03138,0,0.0000
14.937745,-0.04202,-0.00448,-0.11652,1.03138,0,0.0000
14.942333,-0.04232,-0.00046,-0.12350,1.03138,0,0.0000
14.960541,-0.04263,0.00357,-0.12996,1.03138,0,0.0000
14.99074,-0.04295,0.00761,-0.13297,1.03138,0,0.0000
15.035948,-0.04326,0.01164,-0.13809,1.03088,0.032230630517,0.0000
15.049321,-0.04358,0.01552,-0.13829,1.03088,0.032230630517,0.0000
15.079229,-0.04392,0.01927,-0.13679,0.98450,0,0.0000
15.142914,-0.04427,0.02279,-0.13714,0.98450,0,-0.1302
15.144681,-0.04462,0.02603,-0.13203,0.98450,0,-0.1302
15.1687,-0.04504,0.02897,-0.12538,0.98450,0,-0.1302
15.198311,-0.04545,0.03155,-0.11917,0.98450,0,-0.1302
15.244575,-0.04581,0.03372,-0.11315,0.98450,0,0.0000
15.257502,-0.04613,0.03554,-0.10289,0.98450,0,0.0000
15.289119,-0.04640,0.03699,-0.08786,0.98450,0,0.0000
15.363696,-0.04660,0.03803,-0.08031,0.98402,-0.0307656005025,0.0000
15.365904,-0.04675,0.03868,-0.07001,0.98402,-0.0307656005025,0.0000
15.377411,-0.04689,0.03895,-0.05602,0.98402,-0.0307656005025,0.0000
15.406945,-0.04696,0.03884,-0.04230,0.98402,-0.0307656005025,0.0000
15.453821,-0.04701,0.03831,-0.03022,0.98450,0,0.0000
15.46918,-0.04699,0.03737,-0.01817,0.98450,0,0.0000
15.498026,-0.04691,0.03602,-0.00233,0.98450,0,0.0000
15.557453,-0.04676,0.03433,0.01159,0.98450,0,0.0000
15.560335,-0.04650,0.03223,0.02809,0.98450,0,0.0000
15.585523,-0.04615,0.02979,0.04286,0.98450,0,0.0000
15.617775,-0.04573,0.02704,0.05799,0.98402,-0.0307656005025,0.0000
15.664381,-0.04527,0.02396,0.06886,0.98450,0,0.0000
15.674638,-0.04480,0.02065,0.08307,0.98450,0,0.0000
15.704934,-0.04428,0.01711,0.09342,0.98450,0,0.0000
15.768039,-0.04376,0.01343,0.10346,0.98402,-0.0307656005025,0.0000
15.772362,-0.04324,0.00969,0.11169,0.98402,-0.0307656005025,0.0000
15.794037,-0.04271,0.00592,0.11593,0.98402,-0.0307656005025,0.0000
15.825013,-0.04218,0.00216,0.12155,0.98402,-0.0307656005025,0.0000
15.878587,-0.04169,-0.00152,0.12800,0.98450,0,0.0000
15.883302,-0.04127,-0.00515,0.12696,0.98450,0,0.0000
15.913226,-0.04087,-0.00867,0.12874,0.98450,0,0.1302
15.9754,-0.04050,-0.01208,0.12725,0.98450,0,0.0000
15.979163,-0.04014,-0.01531,0.12385,0.98450,0,0.0000
16.002647,-0.03980,-0.01829,0.12031,0.98450,0,0.0000
16.032462,-0.03949,-0.02098,0.11548,0.98450,0,0.0000
16.081027,-0.03925,-0.02333,0.11016,0.98450,0,0.0000
16.092411,-0.03905,-0.02544,0.10158,0.98450,0,0.0000
16.121722,-0.03884,-0.02715,0.09012,0.98450,0,0.0000
16.185839,-0.03871,-0.02845,0.07969,0.98450,0,0.0000
16.190106,-0.03861,-0.02941,0.07105,0.98450,0,0.0000
16.212459,-0.03859,-0.03002,0.06056,1.03138,0,0.0000
16.241135,-0.03861,-0.03026,0.05037,1.03138,0,0.0000
16.290783,-0.03867,-0.03012,0.03640,1.03138,0,0.0000
16.300831,-0.03875,-0.02962,0.02446,1.03138,0,0.0000
16.333005,-0.03883,-0.02879,0.01286,1.03138,0,0.0000
16.39845,-0.03895,-0.02756,0.00047,1.03138,0,0.0000
16.400439,-0.03910,-0.02602,-0.01277,1.03138,0,0.0000
16.42121,-0.03925,-0.02414,-0.02507,1.03138,0,0.0000
16.449975,-0.03940,-0.02190,-0.03961,1.03088,0.032230630517,0.0000
16.49884,-0.03959,-0.01932,-0.05771,1.03138,0,0.0000
16.51057,-0.03979,-0.01642,-0.06710,1.03138,0,0.0000
16.538945,-0.04000,-0.01328,-0.07742,1.03138,0,0.0000
16.602456,-0.04024,-0.00995,-0.08720,1.03138,0,0.0000
16.605951,-0.04049,-0.00648,-0.09705,1.03138,0,0.0000
16.629203,-0.04080,-0.00294,-0.10498,1.03138,0,0.0000
16.658123,-0.04116,0.00068,-0.11215,1.03138,0,0.0000
16.710169,-0.04152,0.00430,-0.11468,1.03138,0,0.0000
16.718845,-0.04187,0.00789,-0.12007,1.03138,0,0.0000
16.750555,-0.04225,0.01139,-0.11842,0.98450,0,0.0000
16.810396,-0.04267,0.01480,-0.12040,0.98450,0,0.0000
16.812953,-0.04311,0.01804,-0.11836,0.98450,0,0.0000
16.868441,-0.04356,0.02104,-0.11564,0.98450,0,0.0000
16.871526,-0.04407,0.02380,-0.11712,0.98450,0,0.0000
16.918374,-0.04453,0.02626,-0.10939,0.98450,0,0.0000
16.927041,-0.04495,0.02840,-0.09892,0.98450,0,0.0000
16.956065,-0.04538,0.03020,-0.09252,0.98450,0,0.0000
16.987735,-0.04577,0.03170,-0.08676,0.98450,0,0.0000
17.021712,-0.04611,0.03286,-0.07794,0.98450,0,0.0000
17.048259,-0.04642,0.03368,-0.06630,0.98450,0,0.0000
17.075458,-0.04664,0.03416,-0.05645,0.98450,0,0.0000
17.127817,-0.04687,0.03423,-0.04236,0.98450,0,0.0000
17.134918,-0.04704,0.03394,-0.03138,0.98450,0,0.0000
17.165104,-0.04713,0.03328,-0.01967,0.98450,0,0.0000
17.198904,-0.04717,0.03227,-0.00492,0.98450,0,0.0000
17.233077,-0.04716,0.03089,0.00627,0.98450,0,0.0000
17.254692,-0.04706,0.02918,0.01970,0.98450,0,0.0000
17.283523,-0.04689,0.02721,0.03251,0.98402,-0.0307656005025,0.0000
17.337602,-0.04669,0.02489,0.04450,0.98402,-0.0307656005025,0.0000
17.346908,-0.04635,0.02235,0.05502,0.98450,0,0.0000
17.375488,-0.04598,0.01952,0.06901,0.98450,0,0.0000
17.406505,-0.04558,0.01650,0.07907,0.98450,0,0.0000
17.440713,-0.04514,0.01333,0.08944,0.98450,0,0.0000
17.462664,-0.04462,0.01006,0.09513,0.98450,0,0.0000
17.492342,-0.04412,0.00673,0.10086,0.98450,0,0.0000
17.546416,-0.04362,0.00342,0.10650,0.98402,-0.0307656005025,0.0000
17.559989,-0.04309,0.00015,0.10814,0.98402,-0.0307656005025,0.0000
17.586524,-0.04259,-0.00309,0.10980,0.98450,0,0.0000
17.610917,-0.04208,-0.00625,0.11308,0.98450,0,0.0000
17.650304,-0.04162,-0.00927,0.11306,0.98402,-0.0307656005025,0.0000
17.670425,-0.04112,-0.01221,0.11186,0.98402,-0.0307656005025,0.0000
17.700566,-0.04066,-0.01492,0.11250,0.98450,0,0.0000
17.752198,-0.04025,-0.01743,0.10137,0.98450,0,0.0000
17.763106,-0.03985,-0.01959,0.09779,1.03088,-0.032230630517,0.0000
17.790692,-0.03945,-0.02163,0.08918,1.03088,-0.032230630517,0.0000
17.820398,-0.03919,-0.02315,0.08440,1.03138,0,0.0000
17.864205,-0.03886,-0.02448,0.07587,1.03138,0,0.0000
17.877757,-0.03860,-0.02545,0.06532,0.98450,0,0.0000
17.909103,-0.03839,-0.02612,0.05921,0.98450,0,0.0000
17.962519,-0.03821,-0.02648,0.04899,1.03088,-0.032230630517,0.0000
17.970039,-0.03809,-0.02649,0.03756,1.03088,-0.032230630517,0.0000
18.000757,-0.03801,-0.02618,0.02737,1.03088,-0.032230630517,0.0000
18.027898,-0.03802,-0.02554,0.01588,1.03088,-0.032230630517,0.0000
18.066778,-0.03804,-0.02457,0.00414,1.03088,0.032230630517,0.0000
18.09044,-0.03810,-0.02329,-0.00976,1.03088,0.032230630517,0.0000
18.118035,-0.03817,-0.02168,-0.02137,1.03088,0.032230630517,0.0000
18.171278,-0.03825,-0.01976,-0.03147,1.03088,0.032230630517,0.0000
18.178073,-0.03840,-0.01757,-0.04366,1.03088,0.032230630517,0.0000
18.207207,-0.03858,-0.01512,-0.05635,1.03088,0.032230630517,0.0000
18.237354,-0.03878,-0.01239,-0.06196,1.03138,0,0.0000
18.276163,-0.03902,-0.00951,-0.07469,1.03138,0,0.0000
18.298396,-0.03930,-0.00649,-0.08314,1.03138,0,0.0000
18.326263,-0.03963,-0.00337,-0.09106,1.03138,0,0.0000
18.380193,-0.03998,-0.00020,-0.09658,1.03138,0,0.0000
18.388624,-0.04040,0.00299,-0.10177,1.03138,0,0.0000
18.423947,-0.04083,0.00617,-0.10086,1.03088,-0.032230630517,0.0000
18.447348,-0.04128,0.00927,-0.10729,1.03088,-0.032230630517,0.0000
18.483857,-0.04175,0.01230,-0.10647,1.03138,0,0.0000
18.50534,-0.04224,0.01520,-0.10855,1.03138,0,0.0000
18.535842,-0.04277,0.01797,-0.10324,1.03138,0,0.0000
18.593233,-0.04333,0.02047,-0.10028,0.98450,0,0.0000
18.597465,-0.04388,0.02274,-0.09541,0.98450,0,0.0000
18.62409,-0.04440,0.02471,-0.09074,0.98450,0,0.0000
18.654629,-0.04494,0.02643,-0.08571,0.98450,0,0.0000
18.697029,-0.04544,0.02782,-0.07984,0.98450,0,0.0000
18.713859,-0.04590,0.02894,-0.07181,0.98450,0,0.0000
18.748426,-0.04628,0.02974,-0.05789,0.98450,0,0.0000
18.802754,-0.04665,0.03027,-0.05544,0.98450,0,0.0000
18.805245,-0.04698,0.03043,-0.04423,0.98450,0,0.0000
18.846903,-0.04722,0.03026,-0.02907,0.98450,0,0.0000
18.862704,-0.04744,0.02971,-0.01836,0.98450,0,0.0000
18.900564,-0.04759,0.02887,-0.00872,0.98450,0,0.0000
18.922026,-0.04769,0.02768,0.00202,0.98450,0,0.0000
18.951844,-0.04770,0.02621,0.01479,0.98450,0,0.0000
19.007135,-0.04765,0.02449,0.02388,0.98450,0,0.0000
19.013444,-0.04751,0.02250,0.03829,0.98450,0,0.0000
19.041431,-0.04731,0.02030,0.04928,0.98450,0,0.0000
19.071439,-0.04703,0.01784,0.05857,0.98450,0,0.0000
19.10904,-0.04665,0.01520,0.06734,0.98450,0,0.0000
19.131622,-0.04627,0.01245,0.07546,0.98450,0,0.0000
19.160108,-0.04582,0.00956,0.08353,0.98450,0,0.0000
19.216652,-0.04535,0.00665,0.08535,0.98450,0,0.0000
19.220763,-0.04481,0.00372,0.09167,0.98450,0,0.0000
19.250518,-0.04424,0.00081,0.09685,0.98450,0,0.0000
19.280955,-0.04373,-0.00207,0.09769,0.98450,0,0.0000
19.321494,-0.04318,-0.00486,0.10061,0.98450,0,0.0000
19.339231,-0.04263,-0.00761,0.10012,0.98450,0,0.0000
19.368692,-0.04207,-0.01019,0.09959,0.98450,0,0.0000
19.433127,-0.04153,-0.01264,0.09708,0.98402,-0.0307656005025,0.0000
19.435076,-0.04102,-0.01491,0.09176,0.98402,-0.0307656005025,0.0000
19.458432,-0.04052,-0.01688,0.08940,0.98450,0,0.0000
19.488834,-0.04004,-0.01867,0.08316,0.98450,0,0.0000
19.5335,-0.03960,-0.02008,0.07647,0.98450,0,0.0000
19.551045,-0.03912,-0.02133,0.06887,0.98450,0,0.0000
19.578147,-0.03876,-0.02224,0.06133,1.03088,-0.032230630517,0.0000
19.632099,-0.03837,-0.02287,0.05269,1.03138,0,0.0000
19.639016,-0.03803,-0.02323,0.04456,1.03138,0,0.0000
19.669594,-0.03778,-0.02330,0.03569,1.03138,0,0.0000
19.736821,-0.03760,-0.02306,0.02486,1.03138,0,0.0000
19.739158,-0.03745,-0.02248,0.01334,1.03138,0,0.0000
19.758201,-0.03732,-0.02163,0.00222,1.03138,0,0.0000
19.78662,-0.03728,-0.02054,-0.00695,1.03138,0,0.0000
19.841838,-0.03726,-0.01911,-0.01634,1.03088,0.032230630517,0.0000
19.852799,-0.03729,-0.01745,-0.03005,1.03088,0.032230630517,0.0000
19.877914,-0.03735,-0.01549,-0.04019,1.03088,0.032230630517,0.0000
19.905727,-0.03744,-0.01331,-0.05022,1.03088,0.032230630517,0.0000
19.949415,-0.03761,-0.01094,-0.05778,1.03138,0,0.0000
19.969173,-0.03782,-0.00840,-0.06710,1.03138,0,0.0000
19.994592,-0.03808,-0.00571,-0.07125,1.03138,0,0.0000
20.051636,-0.03838,-0.00295,-0.07981,1.03138,0,0.0000
20.055063,-0.03876,-0.00013,-0.08318,1.03138,0,0.0000
20.08478,-0.03915,0.00267,-0.08899,1.03138,0,0.0000
20.115219,-0.03961,0.00549,-0.09303,0.98450,0,0.0000
20.153934,-0.04012,0.00830,-0.09629,0.98450,0,0.0000
20.175238,-0.04064,0.01100,-0.09283,1.03138,0,0.0000
20.203802,-0.04121,0.01359,-0.09274,1.03138,0,0.0000
20.258101,-0.04181,0.01602,-0.09306,0.98450,0,0.0000
20.268315,-0.04242,0.01823,-0.08944,0.98450,0,0.0000
20.292667,-0.04303,0.02025,-0.08412,0.98450,0,0.0000
20.323068,-0.04365,0.02201,-0.08044,0.98450,0,0.0000
20.367698,-0.04426,0.02355,-0.07550,0.98450,0,0.0000
20.385789,-0.04485,0.02484,-0.07007,0.98450,0,0.0000
20.412655,-0.04540,0.02585,-0.06018,0.98450,0,0.0000
20.471243,-0.04592,0.02661,-0.05522,0.98450,0,0.0000
20.471781,-0.04639,0.02710,-0.04757,0.98450,0,0.0000
20.502846,-0.04678,0.02730,-0.03591,0.98450,0,0.0000
20.530671,-0.04716,0.02713,-0.02914,0.98402,-0.0307656005025,0.0000
20.574059,-0.04746,0.02670,-0.01571,0.98402,-0.0307656005025,0.0000
20.590442,-0.04771,0.02593,-0.00684,0.98450,0,0.0000
20.622806,-0.04789,0.02486,0.00134,0.98450,0,0.0000
20.676685,-0.04798,0.02354,0.01381,0.98450,0,0.0000
20.679287,-0.04798,0.02197,0.02151,0.98450,0,0.0000
20.709451,-0.04790,0.02024,0.03507,0.98450,0,0.0000
20.739026,-0.04775,0.01826,0.04265,0.98450,0,0.0000
20.779786,-0.04758,0.01610,0.05230,0.98450,0,0.0000
20.799245,-0.04728,0.01378,0.05905,0.98450,0,0.0000
20.827948,-0.04697,0.01130,0.06807,0.98450,0,0.0000
20.885546,-0.04659,0.00875,0.07412,0.98402,-0.0307656005025,0.0000
20.890901,-0.04613,0.00616,0.07830,0.98402,-0.0307656005025,0.0000
20.919744,-0.04568,0.00355,0.08238,0.98402,-0.0307656005025,0.0000
20.94905,-0.04518,0.00095,0.08679,0.98450,0,0.0000
20.994937,-0.04462,-0.00161,0.08894,0.98450,0,0.0000
21.007866,-0.04406,-0.00410,0.08736,0.98450,0,0.0000
21.038337,-0.04345,-0.00650,0.08891,0.98450,0,0.0000
21.094954,-0.04283,-0.00880,0.08910,0.98450,0,0.0000
21.098076,-0.04222,-0.01090,0.08784,0.98450,0,0.0000
21.127507,-0.04161,-0.01287,0.08167,0.98450,0,0.0000
21.156959,-0.04104,-0.01460,0.08082,0.98450,0,0.0000
21.199639,-0.04041,-0.01625,0.07260,0.98450,0,0.0000
21.217986,-0.03990,-0.01746,0.06791,0.98450,0,0.0000
21.247047,-0.03935,-0.01853,0.06050,1.03138,0,0.0000
21.304857,-0.03886,-0.01934,0.05489,1.03088,-0.032230630517,0.0000
21.310282,-0.03842,-0.01993,0.04866,1.03088,-0.032230630517,0.0000
21.335443,-0.03798,-0.02027,0.03877,1.03088,-0.032230630517,0.0000
21.369432,-0.03763,-0.02030,0.02981,1.03138,0,0.0000
21.409268,-0.03726,-0.02004,0.02146,1.03138,0,0.0000
21.425271,-0.03698,-0.01951,0.01300,1.03138,0,0.0000
21.457336,-0.03677,-0.01871,0.00162,1.03138,0,0.0000
21.518948,-0.03662,-0.01766,-0.00762,1.03138,0,0.0000
21.520364,-0.03649,-0.01641,-0.01453,1.03138,0,0.0000
21.55023,-0.03642,-0.01488,-0.02648,1.03138,0,0.0000
21.573635,-0.03641,-0.01312,-0.03536,1.03138,0,0.0000
21.616155,-0.03648,-0.01115,-0.04225,1.03138,0,0.0000
21.637083,-0.03661,-0.00906,-0.04956,1.03138,0,0.0000
21.665646,-0.03681,-0.00680,-0.05943,1.03138,0,0.0000
21.724,-0.03708,-0.00441,-0.06663,1.03138,0,0.0000
21.727467,-0.03737,-0.00193,-0.06922,1.03138,0,0.0000
21.752644,-0.03776,0.00054,-0.07261,1.03138,0,0.0000
21.785021,-0.03821,0.00309,-0.08042,0.98450,0,0.0000
21.824867,-0.03869,0.00561,-0.07968,0.98450,0,0.0000
21.8421,-0.03925,0.00807,-0.08321,1.03138,0,0.0000
21.87046,-0.03983,0.01047,-0.08225,1.03138,0,0.0000
21.929818,-0.04047,0.01273,-0.08218,0.98450,0,0.0000
21.939947,-0.04112,0.01489,-0.08097,0.98450,0,0.0000
21.961889,-0.04177,0.01687,-0.07905,0.98450,0,0.0000
21.990925,-0.04250,0.01864,-0.07552,0.98450,0,0.0000
22.033779,-0.04314,0.02020,-0.07153,0.98450,0,0.0000
22.053833,-0.04381,0.02153,-0.06592,0.98450,0,0.0000
22.081443,-0.04448,0.02264,-0.05836,0.98450,0,0.0000
22.13841,-0.04511,0.02355,-0.05420,0.98450,0,0.0000
22.142504,-0.04572,0.02417,-0.04667,0.98450,0,0.0000
22.170262,-0.04631,0.02451,-0.03950,0.98450,0,0.0000
22.199138,-0.04683,0.02461,-0.03319,0.98450,0,0.0000
22.242705,-0.04729,0.02441,-0.02306,0.98450,0,0.0000
22.261738,-0.04768,0.02392,-0.01443,0.98450,0,0.0000
22.289371,-0.04799,0.02318,-0.00426,0.98450,0,0.0000
22.347575,-0.04824,0.02218,0.00699,0.98402,-0.0307656005025,0.0000
22.351009,-0.04842,0.02097,0.01536,0.98402,-0.0307656005025,0.0000
22.378166,-0.04850,0.01952,0.02437,0.98402,-0.0307656005025,0.0000
22.410108,-0.04849,0.01787,0.03259,0.98402,-0.0307656005025,0.0000
22.453417,-0.04843,0.01609,0.03939,0.98450,0,0.0000
22.469387,-0.04831,0.01416,0.04768,0.98450,0,0.0000
22.497977,-0.04808,0.01205,0.05222,0.98402,-0.0307656005025,0.0000
22.561294,-0.04777,0.00988,0.06080,0.98450,0,0.0000
22.562596,-0.04735,0.00759,0.06763,0.98450,0,0.0000
22.58905,-0.04692,0.00528,0.06881,0.98450,0,0.0000
22.621364,-0.04641,0.00295,0.07340,0.98402,-0.0307656005025,0.0000
22.661561,-0.04586,0.00068,0.07638,0.98402,-0.0307656005025,0.0000
22.676075,-0.04527,-0.00159,0.07647,0.98450,0,0.0000
22.705114,-0.04462,-0.00379,0.07849,0.98450,0,0.0000
22.765037,-0.04399,-0.00591,0.07767,0.98450,0,0.0000
22.768975,-0.04333,-0.00789,0.07291,0.98450,0,0.0000
22.798473,-0.04266,-0.00974,0.07379,0.98450,0,0.0000
22.82409,-0.04200,-0.01144,0.07313,0.98450,0,0.0000
22.869528,-0.04138,-0.01300,0.06916,0.98450,0,0.0000
22.887937,-0.04071,-0.01429,0.06090,0.98450,0,0.0000
22.914592,-0.04002,-0.01548,0.06152,0.98450,0,0.0000
22.976327,-0.03939,-0.01637,0.05398,1.03138,0,0.0000
22.980002,-0.03876,-0.01702,0.04634,1.03138,0,0.0000
23.005625,-0.03818,-0.01745,0.03993,1.03138,0,0.0000
23.03355,-0.03771,-0.01765,0.03185,1.03138,0,0.0000
23.083587,-0.03725,-0.01761,0.02535,1.03138,0,0.0000
23.094628,-0.03690,-0.01734,0.01696,1.03138,0,0.0000
23.122705,-0.03655,-0.01679,0.01091,1.03138,0,0.0000
23.183369,-0.03627,-0.01604,-0.00152,1.03088,-0.032230630517,0.0000
23.18733,-0.03604,-0.01504,-0.00599,1.03088,-0.032230630517,0.0000
23.214583,-0.03589,-0.01382,-0.01506,1.03088,-0.032230630517,0.0000
23.240828,-0.03578,-0.01240,-0.02850,1.03138,0,0.0000
23.290499,-0.03573,-0.01080,-0.03299,1.03088,-0.032230630517,0.0000
23.301888,-0.03575,-0.00902,-0.03934,1.03088,-0.032230630517,0.0000
23.331324,-0.03585,-0.00709,-0.04783,1.03088,-0.032230630517,0.0000
23.397132,-0.03605,-0.00500,-0.05610,1.03138,0,0.0000
23.399717,-0.03631,-0.00287,-0.05857,1.03138,0,0.0000
23.420745,-0.03660,-0.00072,-0.06432,1.03138,0,0.0000
23.450488,-0.03697,0.00151,-0.06783,1.03138,0,0.0000
23.496389,-0.03742,0.00372,-0.07239,1.03138,0,0.0000
23.51211,-0.03792,0.00598,-0.07398,1.03138,0,0.0000
23.539638,-0.03851,0.00814,-0.07674,0.98450,0,0.0000
23.611986,-0.03919,0.01027,-0.07625,0.98402,-0.0307656005025,0.0000
23.617789,-0.03986,0.01228,-0.07349,0.98402,-0.0307656005025,0.0000
23.629403,-0.04060,0.01413,-0.07001,0.98402,-0.0307656005025,0.0000
23.658706,-0.04132,0.01581,-0.07074,0.98450,0,0.0000
23.705706,-0.04207,0.01731,-0.06418,0.98450,0,0.0000
23.718715,-0.04282,0.01863,-0.06094,0.98450,0,0.0000
23.751125,-0.04357,0.01975,-0.05844,0.98450,0,0.0000
23.811198,-0.04428,0.02069,-0.05401,0.98450,0,0.0000
23.814081,-0.04497,0.02141,-0.04391,0.98450,0,0.0000
23.851435,-0.04567,0.02188,-0.03695,0.98450,0,0.0000
23.869784,-0.04628,0.02213,-0.03363,0.98450,0,0.0000
23.915027,-0.04690,0.02212,-0.02366,0.98450,0,0.0000
23.926893,-0.04743,0.02187,-0.01791,0.98450,0,0.0000
23.956864,-0.04789,0.02136,-0.00793,0.98450,0,0.0000
24.018572,-0.04830,0.02062,-0.00019,0.98450,0,0.0000
24.021094,-0.04862,0.01967,0.00956,0.98450,0,0.0000
24.048082,-0.04888,0.01852,0.01686,0.98450,0,0.0000
24.076062,-0.04897,0.01717,0.02093,0.98450,0,0.0000
24.12835,-0.04901,0.01572,0.02852,0.98402,-0.0307656005025,0.0000
24.135658,-0.04895,0.01411,0.03595,0.98402,-0.0307656005025,0.0000
24.165338,-0.04887,0.01234,0.04382,0.98402,-0.0307656005025,0.0000
