rospy.get_time,x1,x2,x3,closestValue,bestX,msg.x,msg.y,msg.z,msg.range,msg.velocity,msg.bearing,msg.intensity
0.033550024,1.007373734,2.096075668,2.600017395,1.007373734,1.007373734,0.919193089,-0.870226979,0,1.26578474,0,-43.43253708,24.10000038
0.13361001,1.007017059,2.095527039,2.599908447,1.007017059,1.007017059,0.919193089,-0.870226979,0,1.26578474,0,-43.43253708,24
0.168450117,1.007206421,2.095087357,2.599258652,1.007206421,1.007206421,1.031380177,0,0,1.031380177,0,0,23.79999924
0.237639904,1.007329636,2.095009537,2.599908447,1.007329636,1.007329636,0.919193089,-0.870226979,0,1.26578474,0,-43.43253708,23.89999962
0.26853013,1.007317963,2.095283203,2.599808579,1.007317963,1.007317963,0.919193089,-0.870226979,0,1.26578474,0,-43.43253708,23.89999962
0.333580017,1.007231064,2.094914856,2.600122452,1.007231064,1.007231064,0.039637078,0.084971659,0,0.093761832,0,64.99216461,23.79999924
0.366559982,1.007362061,2.095069199,2.599846191,1.007362061,1.007362061,0.919193089,-0.870226979,0,1.26578474,0,-43.43253708,23.39999962
0.43366003,1.007282944,2.095380478,2.600176926,1.007282944,1.007282944,0.919193089,-0.870226979,0,1.26578474,0,-43.43253708,23.05.2022
0.466660023,1.007246628,2.095624313,2.599772263,1.007246628,1.007246628,0.919193089,-0.870226979,0,1.26578474,0,-43.43253708,23.89999962
0.533299923,1.007393189,2.095302658,2.600322189,1.007393189,1.007393189,0.919193089,-0.870226979,0,1.26578474,0,-43.43253708,23.10000038
0.568579912,1.007218094,2.0955867,2.599200287,1.007218094,1.007218094,0.919193089,-0.870226979,0,1.26578474,0,-43.43253708,23.10000038
0.604769945,1.007310181,2.096191101,2.600280685,1.007310181,1.007310181,1.031380177,0,0,1.031380177,0,0,23.39999962
0.668309927,1.007297211,2.096689148,2.600042038,1.007297211,1.007297211,0.919193089,-0.870226979,0,1.26578474,0,-43.43253708,23.29999924
0.733210087,1.007406158,2.096349335,2.600327377,1.007406158,1.007406158,1.218001962,0.703213751,0,1.406427503,0.536357939,30,37.40000153
0.766890049,1.007389298,2.095895386,2.59947525,1.007389298,1.007389298,1.113787889,0.495179653,0,1.21890378,-0.804536939,23.96948433,26.79999924
0.833199978,1.007231064,2.096027679,2.59938057,1.007231064,1.007231064,1.2709831,0.796975553,0,1.500189424,0.402268469,32.08995056,45.59999847
0.866840124,1.007343903,2.096248169,2.600087433,1.007343903,1.007343903,1.2709831,0.796975553,0,1.500189424,0.402268469,32.08995056,45.59999847
0.934910059,1.007294617,2.096153488,2.599768372,1.007294617,1.007294617,1.260333419,0.509829938,0,1.359546542,-0.402268469,22.02431107,28.60000038
0.97013998,1.007014465,2.096564636,2.600283279,1.007014465,1.007014465,1.303793192,0.527410328,0,1.406427503,-0.402268469,22.02431297,23.70000076
1.033829927,1.007210312,2.09594986,2.600252152,1.007210312,1.007210312,1.276697397,0.467344135,0,1.359546542,-0.402268469,20.10551071,43.20000076
1.067150116,1.00704689,2.0949823,2.601197662,1.00704689,1.00704689,1.232673407,0.451228827,0,1.312665701,-0.536357939,20.1055088,46.79999924
1.135499954,1.006420441,2.094763107,1.779604492,1.006420441,1.006420441,1.171450496,0.036625717,0,1.172022939,-0.402268469,1.790784717,42.5
1.168849945,1.008074112,2.095874634,1.109273605,1.008074112,1.008074112,1.171450496,0.036625717,0,1.172022939,-0.402268469,1.790784717,42.5
1.236089945,1.006490479,2.097223511,1.109273605,1.006490479,1.006490479,1.232673407,0.451228827,0,1.312665701,-0.402268469,20.1055088,27.29999924
1.267210007,0.999451675,1.109273605,2.10008728,0.999451675,0.999451675,1.031380177,0,0,1.031380177,-0.134089485,0,33.70000076
1.33336997,0.993923874,2.09443367,1.778760147,0.993923874,0.993923874,1.030876398,-0.032230631,0,1.031380057,-0.402268469,-1.790784717,58.79999924
1.366660118,1.059741287,2.097866821,0.979904633,0.979904633,0.979904633,1.116317153,0.140642747,0,1.125141978,-0.26817897,7.180755615,48.59999847
1.433429956,1.038117752,2.096354523,2.597987595,1.038117752,1.038117752,1.078261018,0,0,1.078261018,-0.536357939,0,41.20000076
1.46807003,0.925734253,1.464287643,2.101305161,0.925734253,0.925734253,1.078261018,0,0,1.078261018,-0.536357939,0,41.20000076
1.536070108,0.894668579,2.094597092,1.45902832,0.894668579,0.894668579,1.069803953,0.134782627,0,1.078261018,-0.402268469,7.180755615,40.90000153
1.574209929,0.951636581,2.09776825,1.461422577,0.951636581,0.951636581,0.984499216,0,0,0.984499216,-0.536357939,0,45.29999924
1.633409977,0.845565567,2.096311722,2.096311722,0.845565567,0.845565567,1.532220364,0.813090861,0,1.734593868,-0.402268469,27.95318604,44
1.666719913,0.849420242,2.095511475,1.770214233,0.849420242,0.849420242,1.960326552,0.184593603,0,1.968998432,0.938626409,5.379378796,27
1.736520052,2.096095123,0.942181473,2.597505112,0.942181473,0.942181473,1.944814324,0.30765599,0,1.968998432,1.206805348,8.98929882,27.89999962
1.771870136,2.095112,0.960508041,2.598895493,0.960508041,0.960508041,1.944814324,0.30765599,0,1.968998432,1.206805348,8.98929882,27.89999962
1.806230068,2.095013428,2.598859177,0.904530945,0.904530945,0.904530945,1.951866865,0.503969848,0,2.015879393,1.743163347,14.47751141,44.59999847
1.866840124,2.096147003,2.596885147,1.777622681,1.777622681,0.904530945,0.924504995,0.338421613,0,0.984499216,0.938626409,20.10551071,27.60000038
1.933340073,2.095620422,2.597485657,1.778133698,1.778133698,0.904530945,1.886135459,1.391777277,0,2.344045877,-1.877252817,36.42357635,55.79999924
1.968359947,2.094632111,2.596083603,2.662029419,2.094632111,0.904530945,1.056577206,0.386767566,0,1.125141978,1.072715878,20.1055088,53.29999924
2.034600019,2.094552994,2.596842346,2.582007294,2.094552994,0.904530945,1.113325477,0.366257161,0,1.172023058,0.938626409,18.20995522,49.79999924
2.067800045,2.09469307,2.597357254,1.100338593,1.100338593,1.100338593,1.113325477,0.366257161,0,1.172023058,0.938626409,18.20995522,49.79999924
2.134939909,2.096910934,2.597093964,1.213392639,1.213392639,1.213392639,0.039637078,0.084971659,0,0.093761832,0,64.99216461,27.05.2022
2.167449951,2.096380463,1.230278244,2.597498627,1.230278244,1.230278244,1.347252846,0.544990659,0,1.453308225,0.938626409,22.02431297,41.70000076
2.233779907,2.096790314,1.15944664,2.597227554,1.15944664,1.15944664,1.043034554,1.078261018,0,1.500189304,0.938626409,45.95137024,30.70000076
2.267070055,2.09613533,2.597064133,1.170630646,1.170630646,1.170630646,1.075629473,1.111956716,0,1.547070265,0.938626409,45.95137024,43
2.334959984,2.096560745,2.595909805,1.178940506,1.178940506,1.178940506,1.514122486,0.498109728,0,1.593951225,0.670447409,18.20995712,37.90000153
2.369709969,2.094276733,2.598055039,1.180563049,1.180563049,1.180563049,1.514122486,0.498109728,0,1.593951225,0.670447409,18.20995712,37.90000153
2.435980082,2.095458298,2.596287231,1.176106567,1.176106567,1.176106567,1.543336511,0.398487777,0,1.593951106,-0.402268469,14.47751141,32.79999924
2.46984005,2.095054932,1.175644836,2.600383148,1.175644836,1.175644836,1.434172511,0.58015132,0,1.547070265,-0.26817897,22.02431107,30.10000038
2.534399986,2.091106873,1.169755173,1.901636353,1.169755173,1.169755173,1.434172511,0.58015132,0,1.547070265,-0.536357939,22.02431107,36.09999847
2.567209959,1.163088608,2.093851318,2.595444183,1.163088608,1.163088608,1.366574883,0.725189209,0,1.547070265,-0.26817897,27.95318794,29.10000038
2.63538003,1.151809921,2.094211884,2.595435104,1.151809921,1.151809921,1.213535428,-0.114272229,0,1.21890378,-0.402268469,-5.379378796,23.79999924
2.668009996,2.09335846,1.219354935,2.596966858,1.219354935,1.219354935,1.213535428,-0.114272229,0,1.21890378,-0.402268469,-5.379378796,23.79999924
2.734600067,1.197636719,2.095506287,2.592736054,1.197636719,1.197636719,1.203932643,-0.190453708,0,1.21890378,-0.402268469,-8.98929882,42.29999924
2.767810106,2.096673584,1.093860092,2.597700958,1.093860092,1.093860092,1.134806275,-0.293005735,0,1.172022939,-0.536357939,-14.47751331,25.10000038
2.806750059,2.096724167,1.066598511,2.597785263,1.066598511,1.066598511,0.936445475,-1.172022939,0,1.500189304,-1.072715878,-51.37517166,47.5
2.867880106,2.097328568,2.311885605,2.600157471,2.097328568,1.066598511,1.012553096,-0.370652229,0,1.078261018,-0.804536939,-20.1055088,49.5
2.934050083,1.006045609,2.089999237,2.601460953,1.006045609,1.006045609,1.012553096,-0.370652229,0,1.078261018,-0.804536939,-20.1055088,56
2.968100071,2.095908356,2.607257233,1.054048767,1.054048767,1.054048767,1.012553096,-0.370652229,0,1.078261018,-0.804536939,-20.1055088,56
