rospy.get_time,x1,x2,x3,closestValue,bestX,msg.x,msg.y,msg.z,msg.range,msg.velocity,msg.bearing,msg.intensity
1646846637.815376,3.1615743256,1.2866366577,2.1067188263,1.2866366577,1.2866366577,0,0,0,0,0,0,0
1646846637.881921,3.1612812042,1.286953125,2.106832962,1.286953125,1.286953125,0.7782211899757385,0.6768432259559631,0.0,1.0313800573349,0.0,41.01449966430664,25.200000762939453
1646846637.9817069,3.1612435913,1.2873149872,2.1082025909,1.2873149872,1.2873149872,0.9524611830711365,0.5054348707199097,0.0,1.078260898590088,0.5363579392433167,27.953187942504883,24.700000762939453
1646846638.0190897,3.1613369751,1.2865419769,2.1074853516,1.2865419769,1.2865419769,0.9524611830711365,0.5054348707199097,0.0,1.078260898590088,0.5363579392433167,27.953187942504883,24.700000762939453
1646846638.0845904,3.1611994934,1.2872488403,2.1073530579,1.2872488403,1.2872488403,0.9744015336036682,0.5625709891319275,0.0,1.125141978263855,0.5363579392433167,30.0,29.899999618530273
1646846638.1155515,3.1613162231,1.286944046,2.1072635651,1.286944046,1.286944046,0.9744015336036682,0.5625709891319275,0.0,1.125141978263855,0.4022684693336487,30.0,31.5
1646846638.1816835,3.1612863922,1.2871217346,2.1069587708,1.2871217346,1.2871217346,1.015001654624939,0.5860114693641663,0.0,1.1720229387283325,0.4022684693336487,30.0,23.700000762939453
1646846638.2154071,3.160955658,1.2867585754,2.1062039185,1.2867585754,1.2867585754,1.0308763980865479,-0.03223063051700592,0.0,1.0313800573349,0.0,-1.7907847166061401,26.299999237060547
1646846638.2826266,3.1605937958,1.2874861908,2.1076539612,1.2874861908,1.2874861908,1.0347365140914917,0.3032609224319458,0.0,1.0782610177993774,0.8045369386672974,16.334821701049805,29.799999237060547
1646846638.315538,3.1616690063,1.2871463776,2.1068835449,1.2871463776,1.2871463776,1.0347365140914917,0.3032609224319458,0.0,1.0782610177993774,0.8045369386672974,16.334821701049805,29.799999237060547
1646846638.38227,3.1613551331,1.2871749115,2.1072298431,1.2871749115,1.2871749115,0.03963707759976387,0.08497165888547897,0.0,0.09376183152198792,0.0,64.9921646118164,26.0
1646846638.4153776,3.1609647369,1.2870828247,2.1078355408,1.2870828247,1.2870828247,1.0308763980865479,-0.03223063051700592,0.0,1.0313800573349,0.0,-1.7907847166061401,26.0
1646846638.4822488,3.161361618,1.286951828,2.1067395782,1.286951828,1.286951828,1.0308763980865479,-0.03223063051700592,0.0,1.0313800573349,0.0,-1.7907847166061401,25.399999618530273
1646846638.5156667,3.1610205078,2.1075618744,1.286957016,1.286957016,1.286957016,1.0308763980865479,-0.03223063051700592,0.0,1.0313800573349,0.0,-1.7907847166061401,25.100000381469727
1646846638.5820704,3.1608570862,1.28608284,2.1076773071,1.28608284,1.28608284,0.651896595954895,0.6739131808280945,0.0,0.9376183152198792,-0.2681789696216583,45.95137405395508,25.200000762939453
1646846638.615165,3.1611891174,2.1074153137,1.2872462463,1.2872462463,1.2872462463,0.651896595954895,0.6739131808280945,0.0,0.9376183152198792,-0.2681789696216583,45.95137405395508,25.200000762939453
1646846638.6833649,3.1611268616,1.2881243134,2.1071922302,1.2881243134,1.2881243134,0.03963707759976387,0.08497165888547897,0.0,0.09376183152198792,0.0,64.9921646118164,25.299999237060547
1646846638.7149084,3.1614861298,2.1079587555,1.2862462616,1.2862462616,1.2862462616,1.1436376571655273,0.25638002157211304,0.0,1.1720229387283325,-0.2681789696216583,12.635625839233398,25.299999237060547
1646846638.782357,3.1613149261,2.1076033783,1.2863396454,1.2863396454,1.2863396454,1.0308763980865479,-0.03223063051700592,0.0,1.0313800573349,0.0,-1.7907847166061401,25.399999618530273
1646846638.8220875,3.1616262054,1.2854278564,2.1060923767,1.2854278564,1.2854278564,1.0308763980865479,-0.03223063051700592,0.0,1.0313800573349,0.0,-1.7907847166061401,25.5
1646846638.8815696,3.1611112976,1.2865419769,2.1064659119,1.2865419769,1.2865419769,1.0308763980865479,-0.03223063051700592,0.0,1.0313800573349,0.0,-1.7907847166061401,24.799999237060547
1646846638.9150522,3.1606391907,1.286068573,2.1074607086,1.286068573,1.286068573,1.0308763980865479,-0.03223063051700592,0.0,1.0313800573349,0.0,-1.7907847166061401,24.799999237060547
1646846638.9819381,3.1609803009,2.1055748749,1.2885925293,1.2885925293,1.2885925293,1.0308763980865479,-0.03223063051700592,0.0,1.0313800573349,0.0,-1.7907847166061401,26.200000762939453
1646846639.0151265,3.1607753754,1.2877922821,2.1068744659,1.2877922821,1.2877922821,1.012553095817566,0.3706522285938263,0.0,1.0782610177993774,-0.13408948481082916,20.10550880432129,25.399999618530273
1646846639.089168,3.1612513733,2.1065424347,1.2863253784,1.2863253784,1.2863253784,1.029363751411438,-0.06446126103401184,0.0,1.0313801765441895,0.0,-3.5833218097686768,25.899999618530273
1646846639.1155577,3.1640814209,1.2875601196,2.1056630707,1.2875601196,1.2875601196,1.029363751411438,0.06446126103401184,0.0,1.0313801765441895,0.0,3.5833218097686768,24.700000762939453
1646846639.181687,3.1607559204,2.1038758087,1.2865549469,1.2865549469,1.2865549469,1.0313801765441895,-0.0,0.0,1.0313801765441895,-0.13408948481082916,-0.0,30.399999618530273
1646846639.2149932,3.1628868866,2.1033181,1.2888519287,1.2888519287,1.2888519287,1.0313801765441895,-0.0,0.0,1.0313801765441895,-0.13408948481082916,-0.0,30.399999618530273
1646846639.2823694,3.1656922913,2.1057564545,0.9852132416,0.9852132416,0.9852132416,1.0313801765441895,-0.0,0.0,1.0313801765441895,-0.13408948481082916,-0.0,31.700000762939453
